ano,mes,data,regiao,uf,cidade,bairro,tipo_imovel,area_m2,quartos,vagas_garagem,preco_imovel,preco_m2,renda_media,taxa_juros,nivel_preco
2020,7,2020-07-01,Sudeste,SP,Ribeirão Preto,Boa Vista,Studio,38,1,2,472327.56,14922.02,4160.89,10.22,Alto
2020,7,2020-07-01,Sudeste,RJ,Rio de Janeiro,Jardim América,Sala Comercial,112,2,2,228816.39,4072.45,2758.9,8.59,Luxo
2020,7,2020-07-01,Sudeste,RJ,Niterói,Centro,Studio,195,4,3,359155.68,6857.23,3400.06,12.2,Luxo
2020,7,2020-07-01,Sudeste,RJ,Nova Iguaçu,Centro,Sala Comercial,74,4,2,536814.57,7261.1,3222.79,9.29,Luxo
2020,7,2020-07-01,Sudeste,RJ,Petrópolis,Jardim América,Apartamento,177,1,0,722572.8,12556.48,3992.48,11.86,Alto
2020,7,2020-07-01,Sudeste,MG,Belo Horizonte,Boa Vista,Casa,184,4,3,2235390.72,4256.4,4271.31,11.97,Alto
2020,7,2020-07-01,Sudeste,MG,Uberlândia,Centro,Studio,182,2,1,664767.58,7806.83,2584.98,9.29,Baixo
2020,7,2020-07-01,Sudeste,MG,Juiz de Fora,Boa Vista,Casa,53,0,3,1275419.84,15806.1,3543.0,13.57,Luxo
2020,7,2020-07-01,Sudeste,ES,Vitória,Vila Nova,Apartamento,148,1,1,182264.26,13210.19,1966.05,13.74,Médio
2020,7,2020-07-01,Sudeste,ES,Vila Velha,Boa Vista,Studio,219,0,3,335146.4,3953.65,4329.51,11.27,Luxo
2020,7,2020-07-01,Sudeste,ES,Serra,Jardim América,Casa,85,0,3,1038521.92,4188.89,4039.03,9.78,Alto
2020,7,2020-07-01,Sul,PR,Curitiba,Boa Vista,Apartamento,115,1,3,396162.85,4595.63,4012.31,10.25,Alto
2020,7,2020-07-01,Sul,PR,Londrina,Vila Nova,Casa,75,3,0,1028187.04,9494.19,3644.41,8.3,Alto
2020,7,2020-07-01,Sul,SC,Florianópolis,Vila Nova,Sala Comercial,159,4,2,1007000.01,13643.18,2598.86,12.3,Baixo
2020,7,2020-07-01,Sul,SC,Joinville,Jardim América,Sala Comercial,75,3,0,569726.45,6465.27,3322.16,10.84,Luxo
2020,7,2020-07-01,Sul,RS,Porto Alegre,Vila Nova,Studio,79,1,0,118422.28,16382.07,3295.85,9.5,Luxo
2020,7,2020-07-01,Sul,RS,Caxias do Sul,Vila Nova,Sala Comercial,217,1,3,951229.86,5716.57,4084.65,8.96,Baixo
2020,8,2020-08-01,Norte,AM,Manaus,Vila Nova,Cobertura,217,0,0,1285804.61,12268.93,3182.21,7.17,Luxo
2020,8,2020-08-01,Norte,PA,Belém,Centro,Sala Comercial,195,2,3,310580.46,11807.64,4883.74,13.56,Alto
2020,8,2020-08-01,Norte,PA,Santarém,Centro,Studio,125,4,2,1002091.72,8403.21,2310.14,7.99,Luxo
2020,8,2020-08-01,Norte,RO,Porto Velho,Boa Vista,Sala Comercial,100,0,1,821796.8,12336.83,3023.56,9.93,Alto
2020,8,2020-08-01,Norte,TO,Palmas,Vila Nova,Cobertura,104,0,0,616702.01,11406.7,2533.0,12.65,Médio
2020,8,2020-08-01,Nordeste,BA,Salvador,Jardim América,Apartamento,73,0,2,438533.09,4668.97,4083.97,9.41,Luxo
2020,8,2020-08-01,Nordeste,BA,Feira de Santana,Jardim América,Casa,51,1,1,1074531.68,8111.68,3935.91,12.98,Luxo
2020,8,2020-08-01,Nordeste,PE,Recife,Centro,Cobertura,84,2,2,592924.41,15584.21,3304.3,9.12,Alto
2020,8,2020-08-01,Nordeste,PE,Jaboatão dos Guararapes,Vila Nova,Studio,184,4,2,685236.58,5086.63,3855.86,11.13,Alto
2020,8,2020-08-01,Nordeste,CE,Fortaleza,Centro,Sala Comercial,200,0,3,242074.59,4955.95,3562.73,13.02,Baixo
2020,8,2020-08-01,Nordeste,CE,Juazeiro do Norte,Vila Nova,Casa,209,1,2,749409.11,13316.09,2532.69,12.39,Baixo
2020,8,2020-08-01,Nordeste,MA,São Luís,Centro,Studio,198,1,3,742297.96,12342.68,3534.77,10.76,Alto
2020,8,2020-08-01,Nordeste,PB,João Pessoa,Jardim América,Studio,57,1,1,488815.06,12460.71,2386.05,11.85,Médio
2020,8,2020-08-01,Centro-Oeste,DF,Brasília,Jardim América,Cobertura,171,0,1,782787.33,5155.42,4513.22,12.15,Alto
2020,8,2020-08-01,Centro-Oeste,GO,Goiânia,Boa Vista,Casa,211,1,3,1972374.75,12487.58,2371.27,10.13,Baixo
2020,8,2020-08-01,Centro-Oeste,GO,Aparecida de Goiânia,Centro,Sala Comercial,215,4,3,1359513.98,17886.44,4501.24,10.84,Médio
2020,8,2020-08-01,Centro-Oeste,MT,Cuiabá,Vila Nova,Casa,134,0,1,900971.39,15166.06,2253.45,13.37,Luxo
2020,8,2020-08-01,Centro-Oeste,MS,Campo Grande,Jardim América,Sala Comercial,67,1,3,437241.41,16399.04,2361.12,9.33,Médio
2020,8,2020-08-01,Sudeste,SP,São Paulo,Centro,Sala Comercial,181,0,0,1668260.39,12305.01,4604.83,10.12,Alto
2020,8,2020-08-01,Sudeste,SP,Campinas,Boa Vista,Cobertura,155,0,2,163580.97,5278.38,2028.05,7.48,Médio
2020,8,2020-08-01,Sudeste,SP,Ribeirão Preto,Boa Vista,Casa,123,3,0,1098915.55,4737.8,3365.16,10.16,Luxo
2020,8,2020-08-01,Sudeste,RJ,Rio de Janeiro,Vila Nova,Casa,60,1,2,307001.81,16608.68,3816.16,11.7,Baixo
2020,8,2020-08-01,Sudeste,RJ,Niterói,Boa Vista,Sala Comercial,155,3,1,2676843.23,15818.2,3956.43,11.76,Baixo
2020,8,2020-08-01,Sudeste,RJ,Nova Iguaçu,Vila Nova,Studio,161,4,1,440999.53,10489.33,3137.64,10.52,Médio
2020,8,2020-08-01,Sudeste,RJ,Petrópolis,Vila Nova,Sala Comercial,218,0,2,807718.56,13537.95,2211.64,10.0,Baixo
2020,8,2020-08-01,Sudeste,MG,Belo Horizonte,Vila Nova,Studio,37,1,3,549097.74,15887.21,3342.07,7.03,Baixo
2020,8,2020-08-01,Sudeste,MG,Uberlândia,Vila Nova,Studio,167,2,2,759747.54,12995.83,4686.52,12.32,Baixo
2020,8,2020-08-01,Sudeste,MG,Juiz de Fora,Vila Nova,Cobertura,60,0,0,316020.68,15006.56,3619.79,10.11,Baixo
2020,8,2020-08-01,Sudeste,ES,Vitória,Centro,Apartamento,179,1,3,356666.76,9157.82,2965.23,10.17,Baixo
2020,8,2020-08-01,Sudeste,ES,Vila Velha,Centro,Apartamento,212,0,0,912513.62,8571.12,3838.02,10.93,Luxo
2020,8,2020-08-01,Sudeste,ES,Serra,Centro,Studio,199,1,3,650605.3,12423.28,3890.21,8.61,Alto
2020,8,2020-08-01,Sul,PR,Curitiba,Centro,Sala Comercial,49,3,0,570070.44,9158.61,2439.79,8.76,Baixo
2020,8,2020-08-01,Sul,PR,Londrina,Jardim América,Studio,162,0,2,556470.21,11322.7,4477.88,8.23,Alto
2020,8,2020-08-01,Sul,SC,Florianópolis,Vila Nova,Sala Comercial,161,4,2,319343.41,8623.42,3394.44,8.13,Alto
2020,8,2020-08-01,Sul,SC,Joinville,Centro,Sala Comercial,105,1,2,325357.29,3718.96,2952.25,11.5,Alto
2020,8,2020-08-01,Sul,RS,Porto Alegre,Jardim América,Studio,109,1,2,605960.84,9489.13,3658.59,7.37,Luxo
2020,8,2020-08-01,Sul,RS,Caxias do Sul,Vila Nova,Cobertura,114,3,2,872483.17,14796.53,3370.59,10.5,Baixo
2020,9,2020-09-01,Norte,AM,Manaus,Vila Nova,Studio,136,2,0,668974.84,6933.77,4102.7,10.83,Baixo
2020,9,2020-09-01,Norte,PA,Belém,Boa Vista,Studio,130,1,0,685595.16,13933.9,2476.86,13.71,Luxo
2020,9,2020-09-01,Norte,PA,Santarém,Vila Nova,Cobertura,35,0,2,316848.6,7818.3,3943.96,13.84,Médio
2020,9,2020-09-01,Norte,RO,Porto Velho,Boa Vista,Cobertura,91,0,2,431992.1,8304.31,2528.58,12.69,Alto
2020,9,2020-09-01,Norte,TO,Palmas,Jardim América,Studio,152,0,0,384841.64,6053.39,4806.37,12.76,Luxo
2020,9,2020-09-01,Nordeste,BA,Salvador,Centro,Cobertura,118,4,0,741897.13,6424.71,3907.35,11.27,Luxo
2020,9,2020-09-01,Nordeste,BA,Feira de Santana,Centro,Studio,168,4,0,225146.84,13226.02,3604.64,11.41,Luxo
2020,9,2020-09-01,Nordeste,PE,Recife,Vila Nova,Sala Comercial,37,0,0,1987034.72,8869.09,2742.5,8.91,Alto
2020,9,2020-09-01,Nordeste,PE,Jaboatão dos Guararapes,Vila Nova,Studio,207,4,2,868609.75,17478.7,1648.48,13.5,Baixo
2020,9,2020-09-01,Nordeste,CE,Fortaleza,Vila Nova,Casa,59,4,1,466516.02,15627.54,3681.74,13.57,Luxo
2020,9,2020-09-01,Nordeste,CE,Juazeiro do Norte,Jardim América,Apartamento,206,0,1,350150.31,10767.06,3380.45,13.17,Alto
2020,9,2020-09-01,Nordeste,MA,São Luís,Boa Vista,Studio,200,0,1,1151384.52,13498.07,3680.35,9.84,Médio
2020,9,2020-09-01,Nordeste,PB,João Pessoa,Jardim América,Casa,50,0,3,367724.28,8230.77,3523.2,12.03,Médio
2020,9,2020-09-01,Centro-Oeste,DF,Brasília,Centro,Casa,125,1,1,1391450.01,3869.23,3022.83,13.18,Médio
2020,9,2020-09-01,Centro-Oeste,GO,Goiânia,Centro,Apartamento,79,2,1,679242.16,13082.13,3008.12,13.66,Luxo
2020,9,2020-09-01,Centro-Oeste,GO,Aparecida de Goiânia,Vila Nova,Casa,65,4,0,495014.77,4924.01,3373.83,11.93,Alto
2020,9,2020-09-01,Centro-Oeste,MT,Cuiabá,Vila Nova,Studio,172,4,2,719312.16,14282.43,2653.11,13.54,Alto
2020,9,2020-09-01,Centro-Oeste,MS,Campo Grande,Centro,Apartamento,94,3,2,463126.2,5753.9,3883.13,10.32,Alto
2020,9,2020-09-01,Sudeste,SP,São Paulo,Boa Vista,Apartamento,71,3,0,151683.12,15106.57,3252.58,7.93,Baixo
2020,9,2020-09-01,Sudeste,SP,Campinas,Boa Vista,Casa,178,0,1,440664.45,15898.62,1977.84,8.42,Luxo
2020,9,2020-09-01,Sudeste,SP,Ribeirão Preto,Vila Nova,Sala Comercial,57,0,3,210657.35,3615.41,3633.74,11.46,Médio
2020,9,2020-09-01,Sudeste,RJ,Rio de Janeiro,Centro,Studio,130,3,3,1024497.77,6052.85,3119.62,10.17,Luxo
2020,9,2020-09-01,Sudeste,RJ,Niterói,Boa Vista,Sala Comercial,75,1,0,454928.85,9483.24,3731.28,9.84,Baixo
2020,9,2020-09-01,Sudeste,RJ,Nova Iguaçu,Centro,Apartamento,107,1,3,360553.3,10553.99,4311.32,13.15,Baixo
2020,9,2020-09-01,Sudeste,RJ,Petrópolis,Centro,Cobertura,106,1,0,207831.02,3991.08,4632.36,7.11,Médio
2020,9,2020-09-01,Sudeste,MG,Belo Horizonte,Boa Vista,Sala Comercial,83,4,1,744415.45,8479.98,4533.9,12.47,Baixo
2020,9,2020-09-01,Sudeste,MG,Uberlândia,Vila Nova,Apartamento,153,0,2,931722.47,15805.45,4690.51,13.89,Médio
2020,9,2020-09-01,Sudeste,MG,Juiz de Fora,Jardim América,Cobertura,157,1,1,344999.7,4657.11,4297.04,7.63,Médio
2020,9,2020-09-01,Sudeste,ES,Vitória,Vila Nova,Studio,109,1,0,315193.62,15464.43,2778.86,12.64,Médio
2020,9,2020-09-01,Sudeste,ES,Vila Velha,Centro,Sala Comercial,219,1,1,636316.66,13374.09,3418.0,13.46,Alto
2020,9,2020-09-01,Sudeste,ES,Serra,Centro,Casa,106,4,2,2078126.03,11353.48,3225.81,8.4,Alto
2020,9,2020-09-01,Sul,PR,Curitiba,Vila Nova,Casa,90,3,1,1038731.07,8944.34,3892.24,12.23,Médio
2020,9,2020-09-01,Sul,PR,Londrina,Boa Vista,Studio,39,4,0,174633.09,15589.8,4056.13,13.78,Baixo
2020,9,2020-09-01,Sul,SC,Florianópolis,Centro,Sala Comercial,71,1,0,1525007.27,13811.04,4015.98,13.46,Médio
2020,9,2020-09-01,Sul,SC,Joinville,Jardim América,Studio,36,0,1,517925.84,10803.9,3060.08,13.53,Baixo
2020,9,2020-09-01,Sul,RS,Porto Alegre,Vila Nova,Sala Comercial,134,4,0,509515.75,3634.05,4525.38,11.28,Alto
2020,9,2020-09-01,Sul,RS,Caxias do Sul,Boa Vista,Cobertura,68,0,3,540331.25,6711.81,1821.86,11.55,Luxo
2020,10,2020-10-01,Norte,AM,Manaus,Vila Nova,Apartamento,153,0,0,1681521.13,12162.09,3482.95,12.9,Alto
2020,10,2020-10-01,Norte,PA,Belém,Boa Vista,Apartamento,108,1,0,958249.09,7325.07,3979.24,10.63,Alto
2020,10,2020-10-01,Norte,PA,Santarém,Boa Vista,Studio,53,1,0,2228126.73,8924.54,4871.32,13.69,Luxo
2020,10,2020-10-01,Norte,RO,Porto Velho,Boa Vista,Sala Comercial,153,0,1,1031604.88,13497.66,4198.4,10.05,Médio
2020,10,2020-10-01,Norte,TO,Palmas,Centro,Casa,181,2,1,177209.34,12006.86,3024.38,13.19,Alto
2020,10,2020-10-01,Nordeste,BA,Salvador,Jardim América,Studio,58,2,3,1499350.86,16285.35,3757.67,8.45,Luxo
2020,10,2020-10-01,Nordeste,BA,Feira de Santana,Vila Nova,Casa,183,1,2,792257.15,13187.87,5038.19,7.3,Médio
2020,10,2020-10-01,Nordeste,PE,Recife,Jardim América,Cobertura,44,2,0,747396.93,9321.56,3808.5,11.53,Luxo
2020,10,2020-10-01,Nordeste,PE,Jaboatão dos Guararapes,Boa Vista,Sala Comercial,173,1,0,1225218.24,16627.34,3538.93,9.17,Luxo
2020,10,2020-10-01,Nordeste,CE,Fortaleza,Vila Nova,Casa,38,3,1,315173.59,13528.95,4527.16,7.6,Médio
2020,10,2020-10-01,Nordeste,CE,Juazeiro do Norte,Centro,Studio,168,4,1,767645.52,15336.62,2068.51,7.68,Baixo
2020,10,2020-10-01,Nordeste,MA,São Luís,Boa Vista,Cobertura,161,2,2,649351.73,17451.02,4707.46,11.45,Alto
2020,10,2020-10-01,Nordeste,PB,João Pessoa,Centro,Studio,133,0,3,2807311.13,12702.7,4616.0,7.19,Alto
2020,10,2020-10-01,Centro-Oeste,DF,Brasília,Jardim América,Apartamento,156,2,1,1299896.89,14365.7,2813.91,7.9,Alto
2020,10,2020-10-01,Centro-Oeste,GO,Goiânia,Boa Vista,Casa,209,2,3,514210.33,16214.15,3992.94,7.79,Baixo
2020,10,2020-10-01,Centro-Oeste,GO,Aparecida de Goiânia,Vila Nova,Casa,36,4,0,982840.99,8990.81,3456.1,7.85,Médio
2020,10,2020-10-01,Centro-Oeste,MT,Cuiabá,Centro,Apartamento,191,3,3,1099765.76,7249.73,2915.15,7.45,Médio
2020,10,2020-10-01,Centro-Oeste,MS,Campo Grande,Boa Vista,Casa,120,3,2,1019602.45,11159.6,3352.89,11.67,Alto
2020,10,2020-10-01,Sudeste,SP,São Paulo,Vila Nova,Apartamento,165,4,0,925410.22,5539.61,4089.08,12.34,Baixo
2020,10,2020-10-01,Sudeste,SP,Campinas,Boa Vista,Studio,111,2,0,840866.21,8645.42,3817.66,11.02,Alto
2020,10,2020-10-01,Sudeste,SP,Ribeirão Preto,Jardim América,Cobertura,31,1,0,618720.09,5923.04,2174.36,11.57,Luxo
2020,10,2020-10-01,Sudeste,RJ,Rio de Janeiro,Jardim América,Cobertura,59,4,1,236345.12,15821.46,2070.69,9.69,Alto
2020,10,2020-10-01,Sudeste,RJ,Niterói,Vila Nova,Sala Comercial,116,4,2,902713.82,17895.37,2807.98,10.34,Alto
2020,10,2020-10-01,Sudeste,RJ,Nova Iguaçu,Jardim América,Cobertura,119,1,2,624700.6,10117.59,5078.37,7.85,Luxo
2020,10,2020-10-01,Sudeste,RJ,Petrópolis,Centro,Cobertura,134,2,3,750909.03,16804.56,3808.34,9.6,Alto
2020,10,2020-10-01,Sudeste,MG,Belo Horizonte,Centro,Studio,123,0,2,638705.67,11105.68,3588.66,12.08,Alto
2020,10,2020-10-01,Sudeste,MG,Uberlândia,Vila Nova,Casa,76,3,0,1076286.86,16599.78,3331.83,9.12,Alto
2020,10,2020-10-01,Sudeste,MG,Juiz de Fora,Boa Vista,Cobertura,129,2,2,1646544.03,14508.17,4471.51,8.02,Baixo
2020,10,2020-10-01,Sudeste,ES,Vitória,Jardim América,Cobertura,89,2,2,1102636.48,11108.23,3388.55,12.33,Alto
2020,10,2020-10-01,Sudeste,ES,Vila Velha,Jardim América,Casa,68,3,2,477737.78,16189.97,2479.12,7.94,Alto
2020,10,2020-10-01,Sudeste,ES,Serra,Centro,Studio,49,3,3,229941.91,17258.14,2136.54,9.9,Alto
2020,10,2020-10-01,Sul,PR,Curitiba,Centro,Apartamento,121,0,0,791539.81,16777.14,4250.63,11.06,Médio
2020,10,2020-10-01,Sul,PR,Londrina,Jardim América,Casa,181,0,3,855891.97,6038.29,4785.04,10.3,Luxo
2020,10,2020-10-01,Sul,SC,Florianópolis,Centro,Cobertura,138,2,1,1429977.51,10194.39,4396.57,7.28,Luxo
2020,10,2020-10-01,Sul,SC,Joinville,Boa Vista,Studio,166,4,3,907010.25,17180.8,3795.24,8.57,Luxo
2020,10,2020-10-01,Sul,RS,Porto Alegre,Vila Nova,Sala Comercial,55,3,0,833847.35,8968.52,3643.52,7.57,Médio
2020,10,2020-10-01,Sul,RS,Caxias do Sul,Vila Nova,Casa,154,0,1,521065.52,9576.04,3869.78,11.9,Médio
2020,11,2020-11-01,Norte,AM,Manaus,Centro,Sala Comercial,96,0,0,756469.62,6732.59,4614.29,9.52,Alto
2020,11,2020-11-01,Norte,PA,Belém,Centro,Casa,96,1,2,532600.57,6082.31,2482.78,9.87,Luxo
2020,11,2020-11-01,Norte,PA,Santarém,Vila Nova,Cobertura,111,1,3,329292.34,12261.35,3406.41,7.15,Médio
2020,11,2020-11-01,Norte,RO,Porto Velho,Vila Nova,Cobertura,181,1,2,2257833.45,6644.02,4178.67,13.93,Luxo
2020,11,2020-11-01,Norte,TO,Palmas,Vila Nova,Cobertura,201,1,2,868258.63,11303.35,4158.93,9.57,Médio
2020,11,2020-11-01,Nordeste,BA,Salvador,Vila Nova,Casa,172,3,2,347060.78,7523.45,4173.08,8.02,Baixo
2020,11,2020-11-01,Nordeste,BA,Feira de Santana,Boa Vista,Studio,218,1,1,274781.82,14919.85,3109.01,11.59,Baixo
2020,11,2020-11-01,Nordeste,PE,Recife,Jardim América,Studio,138,3,0,257924.01,17465.44,3884.28,9.15,Baixo
2020,11,2020-11-01,Nordeste,PE,Jaboatão dos Guararapes,Jardim América,Casa,64,1,1,657591.57,4881.85,3437.69,7.13,Luxo
2020,11,2020-11-01,Nordeste,CE,Fortaleza,Boa Vista,Cobertura,47,1,0,152029.76,5019.0,4634.61,13.03,Médio
2020,11,2020-11-01,Nordeste,CE,Juazeiro do Norte,Vila Nova,Sala Comercial,145,3,2,874051.46,8746.34,3129.57,9.18,Baixo
2020,11,2020-11-01,Nordeste,MA,São Luís,Vila Nova,Sala Comercial,68,0,2,150667.4,9544.27,4098.45,13.55,Luxo
2020,11,2020-11-01,Nordeste,PB,João Pessoa,Vila Nova,Apartamento,169,2,0,1138643.08,11001.31,2251.55,8.69,Luxo
2020,11,2020-11-01,Centro-Oeste,DF,Brasília,Jardim América,Sala Comercial,140,4,2,739519.26,9103.63,3985.87,13.72,Baixo
2020,11,2020-11-01,Centro-Oeste,GO,Goiânia,Centro,Apartamento,87,3,1,370436.11,8619.37,3916.33,11.65,Médio
2020,11,2020-11-01,Centro-Oeste,GO,Aparecida de Goiânia,Jardim América,Sala Comercial,50,0,2,449034.35,9371.6,2694.4,9.41,Baixo
2020,11,2020-11-01,Centro-Oeste,MT,Cuiabá,Jardim América,Studio,214,4,1,386411.35,6398.48,3971.26,11.08,Baixo
2020,11,2020-11-01,Centro-Oeste,MS,Campo Grande,Jardim América,Sala Comercial,219,0,2,1151509.97,17794.17,2596.64,11.53,Médio
2020,11,2020-11-01,Sudeste,SP,São Paulo,Centro,Cobertura,163,2,3,134262.05,11568.31,3689.66,10.52,Alto
2020,11,2020-11-01,Sudeste,SP,Campinas,Jardim América,Studio,114,2,3,271935.68,8796.95,3363.2,13.97,Baixo
2020,11,2020-11-01,Sudeste,SP,Ribeirão Preto,Vila Nova,Studio,173,0,0,408341.69,8648.26,3004.19,10.22,Alto
2020,11,2020-11-01,Sudeste,RJ,Rio de Janeiro,Boa Vista,Apartamento,141,4,1,264241.67,4626.77,3793.14,13.71,Alto
2020,11,2020-11-01,Sudeste,RJ,Niterói,Boa Vista,Sala Comercial,45,0,3,283023.01,7638.18,3285.72,9.65,Alto
2020,11,2020-11-01,Sudeste,RJ,Nova Iguaçu,Boa Vista,Studio,160,1,1,1256039.16,7597.92,4422.88,11.27,Médio
2020,11,2020-11-01,Sudeste,RJ,Petrópolis,Jardim América,Apartamento,217,2,1,306509.89,12972.41,1698.79,10.35,Alto
2020,11,2020-11-01,Sudeste,MG,Belo Horizonte,Boa Vista,Casa,99,1,0,154209.06,13162.46,4956.58,9.52,Luxo
2020,11,2020-11-01,Sudeste,MG,Uberlândia,Vila Nova,Studio,160,2,1,609442.48,8154.36,3304.41,8.39,Alto
2020,11,2020-11-01,Sudeste,MG,Juiz de Fora,Centro,Sala Comercial,197,2,1,387431.11,4063.18,3758.49,11.37,Luxo
2020,11,2020-11-01,Sudeste,ES,Vitória,Boa Vista,Casa,173,3,2,409546.3,10828.23,3886.78,12.11,Luxo
2020,11,2020-11-01,Sudeste,ES,Vila Velha,Boa Vista,Studio,86,0,2,1103210.49,13791.8,3161.01,12.81,Luxo
2020,11,2020-11-01,Sudeste,ES,Serra,Vila Nova,Casa,141,0,2,378959.64,4268.97,4658.41,8.89,Baixo
2020,11,2020-11-01,Sul,PR,Curitiba,Jardim América,Apartamento,42,4,0,961826.74,5140.09,3009.34,9.13,Alto
2020,11,2020-11-01,Sul,PR,Londrina,Boa Vista,Cobertura,97,2,3,845415.03,17336.15,4528.38,7.43,Luxo
2020,11,2020-11-01,Sul,SC,Florianópolis,Vila Nova,Apartamento,83,4,3,1460237.75,14066.21,3790.16,7.29,Baixo
2020,11,2020-11-01,Sul,SC,Joinville,Jardim América,Casa,96,0,0,1112521.1,15593.4,4065.2,9.42,Baixo
2020,11,2020-11-01,Sul,RS,Porto Alegre,Jardim América,Sala Comercial,75,3,3,1443902.41,12356.52,2697.57,13.55,Baixo
2020,11,2020-11-01,Sul,RS,Caxias do Sul,Boa Vista,Casa,41,3,0,1617286.54,5891.69,2059.38,11.01,Médio
2020,12,2020-12-01,Norte,AM,Manaus,Boa Vista,Studio,105,4,2,2442407.63,17477.82,3367.53,12.74,Médio
2020,12,2020-12-01,Norte,PA,Belém,Centro,Studio,57,3,3,575886.36,11007.83,3397.35,9.98,Baixo
2020,12,2020-12-01,Norte,PA,Santarém,Jardim América,Studio,195,0,3,514163.81,10583.78,3368.82,7.81,Baixo
2020,12,2020-12-01,Norte,RO,Porto Velho,Vila Nova,Studio,66,2,0,670938.26,13065.41,2807.39,12.34,Baixo
2020,12,2020-12-01,Norte,TO,Palmas,Jardim América,Casa,131,4,2,432172.55,17630.15,3517.59,13.08,Luxo
2020,12,2020-12-01,Nordeste,BA,Salvador,Vila Nova,Studio,94,4,2,366624.59,13839.97,3115.43,10.51,Alto
2020,12,2020-12-01,Nordeste,BA,Feira de Santana,Jardim América,Cobertura,57,3,2,191896.37,15359.91,2323.02,9.82,Médio
2020,12,2020-12-01,Nordeste,PE,Recife,Vila Nova,Sala Comercial,41,0,2,1487836.14,7794.55,3141.79,11.78,Baixo
2020,12,2020-12-01,Nordeste,PE,Jaboatão dos Guararapes,Boa Vista,Cobertura,196,2,3,164156.3,8933.42,5006.55,8.14,Luxo
2020,12,2020-12-01,Nordeste,CE,Fortaleza,Jardim América,Studio,167,2,2,710087.89,11900.3,3407.31,10.44,Médio
2020,12,2020-12-01,Nordeste,CE,Juazeiro do Norte,Centro,Cobertura,37,3,0,817081.0,11164.69,2507.18,10.3,Luxo
2020,12,2020-12-01,Nordeste,MA,São Luís,Boa Vista,Cobertura,209,2,2,467940.49,10580.23,3432.9,8.92,Baixo
2020,12,2020-12-01,Nordeste,PB,João Pessoa,Vila Nova,Casa,131,1,1,1251081.07,3733.8,2752.24,13.98,Luxo
2020,12,2020-12-01,Centro-Oeste,DF,Brasília,Vila Nova,Sala Comercial,152,2,2,565389.7,14943.24,2260.44,9.54,Baixo
2020,12,2020-12-01,Centro-Oeste,GO,Goiânia,Centro,Casa,115,3,1,326197.9,7151.42,3965.74,9.85,Médio
2020,12,2020-12-01,Centro-Oeste,GO,Aparecida de Goiânia,Centro,Studio,100,4,1,197195.94,15203.55,3117.41,8.45,Luxo
2020,12,2020-12-01,Centro-Oeste,MT,Cuiabá,Boa Vista,Apartamento,31,1,0,345155.56,17345.26,3808.44,12.37,Luxo
2020,12,2020-12-01,Centro-Oeste,MS,Campo Grande,Vila Nova,Studio,148,4,2,690468.12,11820.47,3971.94,8.89,Baixo
2020,12,2020-12-01,Sudeste,SP,São Paulo,Vila Nova,Studio,179,2,3,750885.75,12241.1,2976.63,7.06,Baixo
2020,12,2020-12-01,Sudeste,SP,Campinas,Centro,Casa,98,0,1,267912.18,5074.78,3030.44,10.71,Médio
2020,12,2020-12-01,Sudeste,SP,Ribeirão Preto,Boa Vista,Apartamento,82,3,0,939656.43,9058.04,4510.62,10.32,Médio
2020,12,2020-12-01,Sudeste,RJ,Rio de Janeiro,Jardim América,Studio,206,1,2,3102923.65,16960.5,4457.76,10.27,Alto
2020,12,2020-12-01,Sudeste,RJ,Niterói,Centro,Cobertura,114,0,3,1244096.89,10088.09,3883.77,7.89,Médio
2020,12,2020-12-01,Sudeste,RJ,Nova Iguaçu,Centro,Studio,67,2,2,944446.4,16003.19,2086.29,7.77,Alto
2020,12,2020-12-01,Sudeste,RJ,Petrópolis,Boa Vista,Studio,138,2,3,422047.35,17872.26,3120.92,8.07,Luxo
2020,12,2020-12-01,Sudeste,MG,Belo Horizonte,Vila Nova,Apartamento,40,1,2,424799.07,13102.96,4003.78,8.25,Luxo
2020,12,2020-12-01,Sudeste,MG,Uberlândia,Vila Nova,Sala Comercial,204,2,1,1419500.36,12360.32,2715.25,8.0,Alto
2020,12,2020-12-01,Sudeste,MG,Juiz de Fora,Jardim América,Apartamento,79,3,1,517346.64,13776.27,3433.3,13.93,Alto
2020,12,2020-12-01,Sudeste,ES,Vitória,Jardim América,Sala Comercial,54,1,1,851945.21,17808.24,3544.11,7.74,Médio
2020,12,2020-12-01,Sudeste,ES,Vila Velha,Jardim América,Sala Comercial,190,3,0,3860032.2,9166.81,4080.24,7.76,Luxo
2020,12,2020-12-01,Sudeste,ES,Serra,Jardim América,Casa,108,3,3,3431041.99,15913.45,3536.7,7.85,Baixo
2020,12,2020-12-01,Sul,PR,Curitiba,Boa Vista,Cobertura,117,3,3,654957.74,9529.56,4626.26,11.03,Alto
2020,12,2020-12-01,Sul,PR,Londrina,Centro,Casa,86,0,0,837902.94,10737.91,4647.01,9.22,Alto
2020,12,2020-12-01,Sul,SC,Florianópolis,Boa Vista,Sala Comercial,186,3,3,1287360.43,3978.07,2894.29,13.32,Baixo
2020,12,2020-12-01,Sul,SC,Joinville,Boa Vista,Cobertura,53,1,1,825422.79,15914.52,3815.24,13.32,Baixo
2020,12,2020-12-01,Sul,RS,Porto Alegre,Centro,Studio,162,4,0,1066802.67,15780.29,5590.37,8.23,Luxo
